Index,Score,ncbi_gene_id,claim_name
16074,0.0010802560693985031,64067,NPAS3
16377,0.0010229606674171283,64478,CSMD1
13144,0.001016086982775931,53353,LRP1B
3348,0.0009897433879856913,1270,CNTF
14716,0.0008443918408956764,56853,CELF4
4476,0.0008084723928862497,152330,CNTN4
8693,0.0007352444089090881,2895,GRID2
18466,0.0006537758602943779,79648,MCPH1
18864,0.0006088889718401408,80224,NUBPL
7210,0.0004837845542114301,259232,NALCN
10359,0.00041193850195079184,387129,NPSR1
8996,0.00034953898776595837,3,A2MP1
10166,0.0002811496332480329,375298,CERKL
913,0.00023991744092199951,100885779,LINC-ROR
1173,0.00023991744092199951,101978719,LINC00970
9713,0.00018007327323227117,345222,MSANTD1
9198,0.000124131198390387,317749,DHRS4L2
716,0.0001045878670993261,100526794,NT5C1B-RDH14
723,0.00010318849672330543,100528032,KLRC4-KLRK1
397,9.669135033618659e-05,100302270,MIR1305
759,9.669135033618659e-05,100616323,MIR4482
760,9.669135033618659e-05,100616330,MIR4491
17290,9.669135033618659e-05,693128,MIR548B
17291,9.669135033618659e-05,693129,MIR548C
368,9.609003609512001e-05,100289211,LINC00624
15071,9.336032235296443e-05,574537,UGT2A2
390,9.255213808501139e-05,100302167,MIR1299
460,9.255213808501139e-05,100422882,MIR3120
461,9.255213808501139e-05,100422883,MIR4325
463,9.255213808501139e-05,100422905,MIR4311
465,9.255213808501139e-05,100422921,MIR3149
472,9.255213808501139e-05,100423038,MIR466
494,9.255213808501139e-05,100500844,MIR3664
500,9.255213808501139e-05,100500913,MIR3714
748,9.255213808501139e-05,100616143,MIR4763
773,9.255213808501139e-05,100616487,MIR4517
15021,9.255213808501139e-05,574031,MIR363
17299,9.255213808501139e-05,693188,MIR603
10924,9.191148274112493e-05,400550,FENDRR
11211,9.158338070847094e-05,406940,MIR148A
9590,9.003710147226229e-05,341392,ACSM4
11292,8.845542470226064e-05,407039,MIR33A
11210,8.425866690231487e-05,406938,MIR146A
10763,8.250132668763399e-05,391365,SULT6B1
8213,8.181169687304646e-05,28402,IGHV3-69-1
11186,8.093757787719369e-05,406913,MIR126
717,8.033677295316011e-05,100526830,SLX1A-SULT1A3
10272,7.893592555774376e-05,3803,KIR2DL2
11801,7.843485218472779e-05,445329,SULT1A4
11160,7.841232581995428e-05,406885,MIRLET7C
411,7.828525849618018e-05,100313824,MIR663B
754,7.828525849618018e-05,100616263,MIR4485
44,7.729740173090249e-05,100126302,MIR450B
48,7.729740173090249e-05,100126317,MIR374B
11301,7.729740173090249e-05,407050,MIR93
11786,7.729740173090249e-05,442916,MIR371A
15059,7.729740173090249e-05,574456,MIR497
15066,7.729740173090249e-05,574505,MIR450A2
16988,7.729740173090249e-05,664617,MIR542
3755,7.57994712330401e-05,137529,CKS1BP7
11293,7.561402162536979e-05,407040,MIR34A
9566,7.52238993300125e-05,340562,SATL1
11299,7.445727533195168e-05,407048,MIR92A1
16824,7.439764885930344e-05,653689,GSTT2B
13645,7.306337647605687e-05,54905,CYP2W1
914,7.291528163477778e-05,100885789,IFNG-AS1
8372,7.197621744126081e-05,284958,NT5DC4
394,7.196585647761822e-05,100302203,MIR1271
469,7.196585647761822e-05,100422962,MIR4281
365,7.180280226748437e-05,100289092,ATP2A1-AS1
753,7.180280226748437e-05,100616256,MIR4721
441,7.147005817387253e-05,100420848,MSANTD3P1
4077,7.147005817387253e-05,145694,KIF23-AS1
756,7.12554610799998e-05,100616275,MIR4508
9417,7.12554610799998e-05,338427,SNORD108
9418,7.12554610799998e-05,338428,SNORD109A
9419,7.12554610799998e-05,338429,SNORD109B
9775,7.12554610799998e-05,347686,SNORD64
16768,7.12554610799998e-05,653061,GOLGA8S
18299,7.12554610799998e-05,791115,PWRN2
46,7.100853690644726e-05,100126313,MIR744
17854,7.087169797159731e-05,7363,UGT2B4
3994,7.076751353451982e-05,143678,FREY1
4798,7.076751353451982e-05,162540,SPPL2C
501,7.060928328428417e-05,100500917,MIR3680-1
811,7.060928328428417e-05,100847041,MIR3680-2
3828,7.060928328428417e-05,139420,PPP4R3C
11779,7.029337575659156e-05,442902,MIR330
12186,7.029337575659156e-05,494336,MIR424
17287,7.029337575659156e-05,693122,MIR421
11163,7.003296923357993e-05,406888,MIRLET7F1
728,7.001493941061199e-05,100532726,NDUFC2-KCTD14
3699,6.989954999880865e-05,135458,HUS1B
467,6.973047857172787e-05,100422942,MIR3133
473,6.973047857172787e-05,100423043,MIR4269
763,6.973047857172787e-05,100616360,MIR2467
765,6.973047857172787e-05,100616397,MIR4440
770,6.973047857172787e-05,100616417,MIR4786
774,6.973047857172787e-05,100616493,MIR4441
8384,6.973047857172787e-05,285093,RTP5
16801,6.973047857172787e-05,653437,AQP12B
11192,6.946222129045054e-05,406919,MIR130A
7326,6.819532427471131e-05,260434,PYDC1
17858,6.772599590476602e-05,7367,UGT2B17
11288,6.76724303048104e-05,407033,MIR30D
17296,6.76724303048104e-05,693174,MIR589
1983,6.745585415046662e-05,10720,UGT2B11
11780,6.722017133142799e-05,442905,MIR337
18590,6.721442332491279e-05,79799,UGT2A3
2816,6.717050564475358e-05,115891964,MIR223HG
11179,6.717050564475358e-05,406906,MIR122
18079,6.717050564475358e-05,768212,MIR758
11234,6.71322995913215e-05,406973,MIR196A2
8542,6.706656131427735e-05,28616,TRBV4-2
8549,6.706656131427735e-05,28620,TRBV2
42,6.559309986187145e-05,100124700,HOTAIR
11774,6.542100163642317e-05,442892,MIR148B
20762,6.522823969135061e-05,9038,TAAR5
11282,6.513094558613375e-05,407026,MIR29C
4493,6.510125967906788e-05,1527,TEX28
3680,6.503440090455115e-05,134860,TAAR9
4582,6.48276909487322e-05,1551,CYP3A7
711,6.457968993345276e-05,100509927,H2ACP1
4958,6.444785685744137e-05,168400,DDX53
5746,6.433780799852684e-05,219970,GLYATL2
11171,6.421461148420349e-05,406896,MIR103A2
11205,6.421461148420349e-05,406932,MIR140
11229,6.421461148420349e-05,406961,MIR185
17855,6.41642909613438e-05,7364,UGT2B7
16791,6.407465843949467e-05,653247,PRB2
8586,6.401020800694823e-05,2866,GPR42
21224,6.401020800694823e-05,9293,GPR52
9532,6.394593947334215e-05,340096,H3Y2
10774,6.394593947334215e-05,391769,H3Y1
2945,6.386312452377751e-05,118142757,GUCA1ANB-GUCA1A
11575,6.34265088592656e-05,439965,SHLD2P3
2876,6.328873860184103e-05,116511,MAS1L
4697,6.326007860479876e-05,158983,H2BW1
1836,6.325796857709065e-05,106480800,UBL5P4
11185,6.324744026642293e-05,406912,MIR125B2
11233,6.295156345004216e-05,406971,MIR195
11159,6.294054765021428e-05,406884,MIRLET7B
13374,6.284097617026418e-05,54490,UGT2B28
4146,6.260325608309358e-05,146850,PIK3R6
11270,6.258588109631091e-05,407014,MIR25
5398,6.24935346422717e-05,200909,HTR3D
11209,6.240791117306799e-05,406937,MIR145
11219,6.23112719040364e-05,406950,MIR16-1
15577,6.224173557711765e-05,594857,NPS
4678,6.219364877324551e-05,158584,FAAH2
11277,6.188927363837138e-05,407021,MIR29A
750,6.183884397614747e-05,100616173,MIR203B
8567,6.171224231366068e-05,2864,FFAR1
130,6.145880615804344e-05,100130231,LINC00861
11250,6.143590871943161e-05,406991,MIR21
19364,6.131697591627017e-05,83551,TAAR8
21216,6.130214751465246e-05,9287,TAAR2
4283,6.0900340031366795e-05,148870,CCDC27
17286,6.0837832279503345e-05,693120,MIR33B
1952,6.0653524997178465e-05,106821730,BUB1B-PAK6
749,6.0588026826735586e-05,100616165,MIR4771-2
761,6.0588026826735586e-05,100616341,MIR4435-2
9065,6.057557766325772e-05,3062,HCRTR2
1569,6.030817894497886e-05,105371564,SMCR2
3906,6.030817894497886e-05,140771,SMCR5
11238,6.0306323575787246e-05,406979,MIR19A
2634,6.028728967066854e-05,113523636,SMIM40
11239,6.0256737924646586e-05,406980,MIR19B1
15067,6.0256737924646586e-05,574506,MIR503
3681,6.016474071657285e-05,134864,TAAR1
5838,6.0152226069476455e-05,221391,OPN5
3128,6.014146492816508e-05,122876,GPHB5
17678,6.008064519846812e-05,728655,HULC
3195,6.002067675581202e-05,124404,SEPTIN12
7066,5.9941736253676936e-05,257313,UTS2B
10565,5.979215711704455e-05,389396,GLYATL3
11999,5.9719190176110715e-05,474381,H2AB2
12066,5.971501377644017e-05,4829,NMBR
9367,5.953189975116402e-05,3361,HTR5A
4648,5.94924422330223e-05,1581,CYP7A1
5837,5.945908196736127e-05,221357,GSTA5
667,5.9453035646583885e-05,100507261,MIR670HG
9299,5.93403892708011e-05,3274,HRH2
11245,5.912618144066073e-05,406986,MIR203A
19857,5.9095989854540676e-05,846,CASR
9800,5.907114245928824e-05,348158,ACSM2B
8080,5.9003599744755775e-05,2832,NPBWR2
16931,5.893893103348091e-05,66002,CYP4F12
17143,5.8900026488117874e-05,6783,SULT1E1
1967,5.886754661332816e-05,107075125,MTCYBP5
8500,5.886754661332816e-05,28586,TRBV9
11875,5.886754661332816e-05,4611,MYCLP1
8042,5.8814213844016194e-05,2829,XCR1
16099,5.87906179134734e-05,64106,NPFFR1
8321,5.874616181245074e-05,284541,CYP4A22
4595,5.874572889297269e-05,1558,CYP2C8
15817,5.868506559636444e-05,619373,MBOAT4
7994,5.860939563717693e-05,2797,GNRH2
14106,5.860631790710613e-05,55437,STRADB
9752,5.8596517192199826e-05,347148,QRFP
18085,5.8596393500920385e-05,7691,ZNF132
10571,5.8526580687612295e-05,389493,NUPR2
6817,5.8427132898941636e-05,2488,FSHB
7233,5.842325117555447e-05,259294,TAS2R19
9883,5.842325117555447e-05,353164,TAS2R42
12369,5.842325117555447e-05,50835,TAS2R9
8433,5.840256926603615e-05,2854,GPR32
314,5.835989213665016e-05,100287029,DDX11L10
11174,5.8336256188340485e-05,406900,MIR106B
3100,5.831613816553727e-05,122042,RXFP2
8823,5.8240686485078186e-05,2925,GRPR
1666,5.8019992138724774e-05,10599,SLCO1B1
11241,5.8011522924061865e-05,406982,MIR20A
11280,5.795983815914951e-05,407024,MIR29B1
1510,5.794614480691962e-05,104909134,LINC02210-CRHR1
457,5.7939934777095914e-05,100422832,MIR3191
519,5.7939934777095914e-05,100505676,RRS1-DT
2682,5.7939934777095914e-05,114599,SNORD15B
15704,5.7939934777095914e-05,606,NBEAP1
17113,5.7939934777095914e-05,677766,SCARNA2
17114,5.7939934777095914e-05,677767,SCARNA7
17275,5.7939934777095914e-05,692223,SNORD97
11534,5.7926234148908406e-05,432355,SLURP2
17857,5.792050069430843e-05,7366,UGT2B15
4331,5.790156137663871e-05,15,AANAT
4585,5.788240014226176e-05,1553,CYP2A13
16443,5.785599205410108e-05,645784,ANKRD36BP2
4573,5.7795590691966936e-05,1549,CYP2A7
230,5.7776927860686556e-05,100132707,PAXIP1-AS2
1602,5.7737575843930244e-05,105378892,TMEM167B-DT
7206,5.773564043920487e-05,259215,LY6G6F
15130,5.772814620286226e-05,57521,RPTOR
9948,5.768390838056803e-05,3593,IL12B
696,5.7633638789411634e-05,100507527,LINC03103
16728,5.7633638789411634e-05,651430,FLJ38576
7451,5.762924411101267e-05,26251,KCNG2
14799,5.751720163971186e-05,56971,CEACAM19
6820,5.7509474572725594e-05,2492,FSHR
6723,5.750069976784289e-05,23742,NPAP1
342,5.749452975578606e-05,100288072,SDR42E2
9188,5.7408164138905704e-05,317648,NOP14-AS1
2185,5.737503306590952e-05,10941,UGT2A1
4690,5.735165541409515e-05,158833,AWAT1
4300,5.733632133342326e-05,149233,IL23R
13090,5.7306278904434294e-05,5290,PIK3CA
21432,5.729030817747116e-05,94233,OPN4
16423,5.72517528780736e-05,645432,ARRDC5
11300,5.724532820750028e-05,407049,MIR92A2
17499,5.723757203668356e-05,7166,TPH1
4653,5.722430068999529e-05,1582,CYP8B1
9947,5.721249181078747e-05,3592,IL12A
543,5.719392356695607e-05,100505938,ICA1-AS1
20727,5.7159348216373473e-05,90226,UCN2
17288,5.709761171601713e-05,693123,MIR449B
5424,5.70771808270365e-05,201288,NOS2P2
11838,5.70771808270365e-05,4531,MTL3P
14386,5.706212323275395e-05,5582,PRKCG
21220,5.7032641052501276e-05,9290,GPR55
3553,5.70316769881174e-05,131,ADH7
16086,5.700990732293576e-05,64090,GAL3ST2
5404,5.6921824580058455e-05,200959,GABRR3
3177,5.69002513657324e-05,124,ADH1A
17528,5.6889541156124324e-05,7201,TRHR
