Index_df1	Score_df1	ncbi_gene_id_df1	claim_name	Index_df2	Score_df2	ncbi_gene_id_df2	score_ratio
2714	0.00016757436112274822	305	ANXA2P3	2714	0.00016757436112274822	305	1.0
3988	0.00016757436112274822	3601	IL15RA	3988	0.00016757436112274822	3601	1.0
2696	0.00016757436112274822	2823	GPM6A	2696	0.00016757436112274822	2823	1.0
2703	0.00016757436112274822	611	OPN1SW	2703	0.00016757436112274822	611	1.0
2697	0.00016757436112274822	2590	GALNT2	2697	0.00016757436112274822	2590	1.0
2698	0.00016757436112274822	2751	GLUD1P5	2698	0.00016757436112274822	2751	1.0
2699	0.00016757436112274822	2168	FABP1	2699	0.00016757436112274822	2168	1.0
2700	0.00016757436112274822	1434	CSE1L	2700	0.00016757436112274822	1434	1.0
2701	0.00016757436112274822	2170	FABP3	2701	0.00016757436112274822	2170	1.0
2702	0.00016757436112274822	1486	CTBS	2702	0.00016757436112274822	1486	1.0
2430	0.00016757436112274822	1464	CSPG4	2430	0.00016757436112274822	1464	1.0
2432	0.00016757436112274822	3818	KLKB1	2432	0.00016757436112274822	3818	1.0
3383	0.00016757436112274822	3708	ITPR1	3383	0.00016757436112274822	3708	1.0
2636	0.00016757436112274822	813	CALU	2636	0.00016757436112274822	813	1.0
2635	0.00016757436112274822	6810	STX4	2635	0.00016757436112274822	6810	1.0
2633	0.00016757436112274822	80168	MOGAT2	2633	0.00016757436112274822	80168	1.0
2632	0.00016757436112274822	54805	CNNM2	2632	0.00016757436112274822	54805	1.0
2631	0.00016757436112274822	3161	HMMR	2631	0.00016757436112274822	3161	1.0
2630	0.00016757436112274822	10057	ABCC5	2630	0.00016757436112274822	10057	1.0
2629	0.00016757436112274822	147700	KLC3	2629	0.00016757436112274822	147700	1.0
2628	0.00016757436112274822	6539	SLC6A12	2628	0.00016757436112274822	6539	1.0
2577	0.00016757436112274822	973	CD79A	2577	0.00016757436112274822	973	1.0
2626	0.00016757436112274822	10864	SLC22A7	2626	0.00016757436112274822	10864	1.0
2625	0.00016757436112274822	5335	PLCG1	2625	0.00016757436112274822	5335	1.0
2624	0.00016757436112274822	79585	CORO7	2624	0.00016757436112274822	79585	1.0
2623	0.00016757436112274822	1639	DCTN1	2623	0.00016757436112274822	1639	1.0
2622	0.00016757436112274822	6728	SRP19	2622	0.00016757436112274822	6728	1.0
2621	0.00016757436112274822	6340	SCNN1G	2621	0.00016757436112274822	6340	1.0
2578	0.00016757436112274822	7415	VCP	2578	0.00016757436112274822	7415	1.0
2576	0.00016757436112274822	727	C5	2576	0.00016757436112274822	727	1.0
2637	0.00016757436112274822	9852	EPM2AIP1	2637	0.00016757436112274822	9852	1.0
2530	0.00016757436112274822	4317	MMP8	2530	0.00016757436112274822	4317	1.0
2536	0.00016757436112274822	271	AMPD2	2536	0.00016757436112274822	271	1.0
2535	0.00016757436112274822	50604	IL20	2535	0.00016757436112274822	50604	1.0
2534	0.00016757436112274822	54677	CROT	2534	0.00016757436112274822	54677	1.0
2533	0.00016757436112274822	1311	COMP	2533	0.00016757436112274822	1311	1.0
2532	0.00016757436112274822	2667	GDI2P1	2532	0.00016757436112274822	2667	1.0
2531	0.00016757436112274822	1399	CRKL	2531	0.00016757436112274822	1399	1.0
2529	0.00016757436112274822	5684	PSMA3	2529	0.00016757436112274822	5684	1.0
2575	0.00016757436112274822	2246	FGF1	2575	0.00016757436112274822	2246	1.0
2528	0.00016757436112274822	7101	NR2E1	2528	0.00016757436112274822	7101	1.0
2527	0.00016757436112274822	64072	CDH23	2527	0.00016757436112274822	64072	1.0
2526	0.00016757436112274822	1380	CR2	2526	0.00016757436112274822	1380	1.0
2524	0.00016757436112274822	1736	DKC1	2524	0.00016757436112274822	1736	1.0
2523	0.00016757436112274822	3040	HBA2	2523	0.00016757436112274822	3040	1.0
2522	0.00016757436112274822	79789	CLMN	2522	0.00016757436112274822	79789	1.0
2627	0.00016757436112274822	63976	PRDM16	2627	0.00016757436112274822	63976	1.0
2638	0.00016757436112274822	10941	UGT2A1	2638	0.00016757436112274822	10941	1.0
2585	0.00016757436112274822	433	ASGR2	2585	0.00016757436112274822	433	1.0
2587	0.00016757436112274822	80201	HKDC1	2587	0.00016757436112274822	80201	1.0
2615	0.00016757436112274822	348980	HCN1	2615	0.00016757436112274822	348980	1.0
2592	0.00016757436112274822	2309	FOXO3	2592	0.00016757436112274822	2309	1.0
2591	0.00016757436112274822	156	GRK2	2591	0.00016757436112274822	156	1.0
2590	0.00016757436112274822	5571	PRKAG1	2590	0.00016757436112274822	5571	1.0
2589	0.00016757436112274822	8493	PPM1D	2589	0.00016757436112274822	8493	1.0
2588	0.00016757436112274822	3181	HNRNPA2B1	2588	0.00016757436112274822	3181	1.0
2593	0.00016757436112274822	2584	GALK1	2593	0.00016757436112274822	2584	1.0
2503	0.00016757436112274822	1353	COX11	2503	0.00016757436112274822	1353	1.0
2586	0.00016757436112274822	2853	GPR31	2586	0.00016757436112274822	2853	1.0
2584	0.00016757436112274822	55662	HIF1AN	2584	0.00016757436112274822	55662	1.0
2583	0.00016757436112274822	10825	NEU3	2583	0.00016757436112274822	10825	1.0
2582	0.00016757436112274822	3002	GZMB	2582	0.00016757436112274822	3002	1.0
2581	0.00016757436112274822	266	AMELY	2581	0.00016757436112274822	266	1.0
2580	0.00016757436112274822	154796	AMOT	2580	0.00016757436112274822	154796	1.0
2617	0.00016757436112274822	10563	CXCL13	2617	0.00016757436112274822	10563	1.0
2619	0.00016757436112274822	154661	RUNDC3B	2619	0.00016757436112274822	154661	1.0
2639	0.00016757436112274822	25943	DNAAF9	2639	0.00016757436112274822	25943	1.0
2649	0.00016757436112274822	8638	OASL	2649	0.00016757436112274822	8638	1.0
2655	0.00016757436112274822	55584	CHRNA9	2655	0.00016757436112274822	55584	1.0
2654	0.00016757436112274822	56603	CYP26B1	2654	0.00016757436112274822	56603	1.0
2653	0.00016757436112274822	55244	SLC47A1	2653	0.00016757436112274822	55244	1.0
2652	0.00016757436112274822	3126	HLA-DRB4	2652	0.00016757436112274822	3126	1.0
2651	0.00016757436112274822	6585	SLIT1	2651	0.00016757436112274822	6585	1.0
2650	0.00016757436112274822	3188	HNRNPH2	2650	0.00016757436112274822	3188	1.0
2648	0.00016757436112274822	1124	CHN2	2648	0.00016757436112274822	1124	1.0
2640	0.00016757436112274822	10018	BCL2L11	2640	0.00016757436112274822	10018	1.0
2647	0.00016757436112274822	55644	OSGEP	2647	0.00016757436112274822	55644	1.0
2646	0.00016757436112274822	9231	DLG5	2646	0.00016757436112274822	9231	1.0
2645	0.00016757436112274822	153339	TMEM167A	2645	0.00016757436112274822	153339	1.0
2644	0.00016757436112274822	653	BMP5	2644	0.00016757436112274822	653	1.0
2642	0.00016757436112274822	29881	NPC1L1	2642	0.00016757436112274822	29881	1.0
2641	0.00016757436112274822	10584	COLEC10	2641	0.00016757436112274822	10584	1.0
2537	0.00016757436112274822	2181	ACSL3	2537	0.00016757436112274822	2181	1.0
2521	0.00016757436112274822	394	ARHGAP5	2521	0.00016757436112274822	394	1.0
2520	0.00016757436112274822	2652	OPN1MW	2520	0.00016757436112274822	2652	1.0
2548	0.00016757436112274822	88	ACTN2	2548	0.00016757436112274822	88	1.0
2554	0.00016757436112274822	263	AMD1P2	2554	0.00016757436112274822	263	1.0
2553	0.00016757436112274822	59343	SENP2	2553	0.00016757436112274822	59343	1.0
2552	0.00016757436112274822	1289	COL5A1	2552	0.00016757436112274822	1289	1.0
2551	0.00016757436112274822	8549	LGR5	2551	0.00016757436112274822	8549	1.0
2557	0.00016757436112274822	1733	DIO1	2557	0.00016757436112274822	1733	1.0
2550	0.00016757436112274822	27163	NAAA	2550	0.00016757436112274822	27163	1.0
2547	0.00016757436112274822	2029	ENSA	2547	0.00016757436112274822	2029	1.0
2556	0.00016757436112274822	145258	GSC	2556	0.00016757436112274822	145258	1.0
2546	0.00016757436112274822	131096	KCNH8	2546	0.00016757436112274822	131096	1.0
2545	0.00016757436112274822	2017	CTTN	2545	0.00016757436112274822	2017	1.0
2544	0.00016757436112274822	3790	KCNS3	2544	0.00016757436112274822	3790	1.0
2543	0.00016757436112274822	1854	DUT	2543	0.00016757436112274822	1854	1.0
2549	0.00016757436112274822	7200	TRH	2549	0.00016757436112274822	7200	1.0
2542	0.00016757436112274822	5685	PSMA4	2542	0.00016757436112274822	5685	1.0
2555	0.00016757436112274822	761	CA3	2555	0.00016757436112274822	761	1.0
2961	0.00016757436112274822	6775	STAT4	2961	0.00016757436112274822	6775	1.0
2519	0.00016757436112274822	89832	CHRFAM7A	2519	0.00016757436112274822	89832	1.0
3376	0.00016757436112274822	1825	DSC3	3376	0.00016757436112274822	1825	1.0
3382	0.00016757436112274822	104	ADARB1	3382	0.00016757436112274822	104	1.0
3381	0.00016757436112274822	2854	GPR32	3381	0.00016757436112274822	2854	1.0
3380	0.00016757436112274822	402	ARL2	3380	0.00016757436112274822	402	1.0
3379	0.00016757436112274822	401	PHOX2A	3379	0.00016757436112274822	401	1.0
3378	0.00016757436112274822	2025	ENO1P1	3378	0.00016757436112274822	2025	1.0
3377	0.00016757436112274822	3017	H2BC5	3377	0.00016757436112274822	3017	1.0
3375	0.00016757436112274822	902	CCNH	3375	0.00016757436112274822	902	1.0
2969	0.00016757436112274822	1371	CPOX	2969	0.00016757436112274822	1371	1.0
3374	0.00016757436112274822	1366	CLDN7	3374	0.00016757436112274822	1366	1.0
3373	0.00016757436112274822	1329	COX5B	3373	0.00016757436112274822	1329	1.0
3372	0.00016757436112274822	1949	EFNB3	3372	0.00016757436112274822	1949	1.0
3371	0.00016757436112274822	29117	BRD7	3371	0.00016757436112274822	29117	1.0
3387	0.00016757436112274822	8832	CD84	3387	0.00016757436112274822	8832	1.0
3571	0.00016757436112274822	2173	FABP7	3571	0.00016757436112274822	2173	1.0
2558	0.00016757436112274822	1290	COL5A2	2558	0.00016757436112274822	1290	1.0
2560	0.00016757436112274822	5688	PSMA7	2560	0.00016757436112274822	5688	1.0
2574	0.00016757436112274822	3039	HBA1	2574	0.00016757436112274822	3039	1.0
2511	0.00016757436112274822	27032	ATP2C1	2511	0.00016757436112274822	27032	1.0
2516	0.00016757436112274822	6529	SLC6A1	2516	0.00016757436112274822	6529	1.0
2515	0.00016757436112274822	3909	LAMA3	2515	0.00016757436112274822	3909	1.0
2514	0.00016757436112274822	169522	KCNV2	2514	0.00016757436112274822	169522	1.0
2513	0.00016757436112274822	57659	ZBTB4	2513	0.00016757436112274822	57659	1.0
2512	0.00016757436112274822	1880	GPR183	2512	0.00016757436112274822	1880	1.0
2518	0.00016757436112274822	2742	GLRA2	2518	0.00016757436112274822	2742	1.0
2509	0.00016757436112274822	2169	FABP2	2509	0.00016757436112274822	2169	1.0
2573	0.00016757436112274822	3443	IFNA6	2573	0.00016757436112274822	3443	1.0
2508	0.00016757436112274822	2151	F2RL2	2508	0.00016757436112274822	2151	1.0
2507	0.00016757436112274822	2833	CXCR3	2507	0.00016757436112274822	2833	1.0
2506	0.00016757436112274822	47	ACLY	2506	0.00016757436112274822	47	1.0
2505	0.00016757436112274822	339	APOBEC1	2505	0.00016757436112274822	339	1.0
2504	0.00016757436112274822	1844	DUSP2	2504	0.00016757436112274822	1844	1.0
2510	0.00016757436112274822	79444	BIRC7	2510	0.00016757436112274822	79444	1.0
2517	0.00016757436112274822	2737	GLI3	2517	0.00016757436112274822	2737	1.0
2539	0.00016757436112274822	987	LRBA	2539	0.00016757436112274822	987	1.0
2540	0.00016757436112274822	79670	TUT7	2540	0.00016757436112274822	79670	1.0
2541	0.00016757436112274822	2191	FAP	2541	0.00016757436112274822	2191	1.0
2567	0.00016757436112274822	5699	PSMB10	2567	0.00016757436112274822	5699	1.0
2561	0.00016757436112274822	5700	PSMC1	2561	0.00016757436112274822	5700	1.0
2562	0.00016757436112274822	5719	PSMD13	2562	0.00016757436112274822	5719	1.0
2563	0.00016757436112274822	5708	PSMD2	2563	0.00016757436112274822	5708	1.0
2564	0.00016757436112274822	9861	PSMD6	2564	0.00016757436112274822	9861	1.0
2565	0.00016757436112274822	143471	PSMA8	2565	0.00016757436112274822	143471	1.0
2566	0.00016757436112274822	5717	PSMD11	2566	0.00016757436112274822	5717	1.0
2568	0.00016757436112274822	5584	PRKCI	2568	0.00016757436112274822	5584	1.0
2559	0.00016757436112274822	1146	CHRNG	2559	0.00016757436112274822	1146	1.0
2569	0.00016757436112274822	9312	KCNB2	2569	0.00016757436112274822	9312	1.0
2570	0.00016757436112274822	10060	ABCC9	2570	0.00016757436112274822	10060	1.0
2571	0.00016757436112274822	3567	IL5	2571	0.00016757436112274822	3567	1.0
2572	0.00016757436112274822	3445	IFNA8	2572	0.00016757436112274822	3445	1.0
2579	0.00016757436112274822	5346	PLIN1	2579	0.00016757436112274822	5346	1.0
2594	0.00016757436112274822	978	CDA	2594	0.00016757436112274822	978	1.0
2433	0.00016757436112274822	4772	NFATC1	2433	0.00016757436112274822	4772	1.0
2478	0.00016757436112274822	2790	GNG10	2478	0.00016757436112274822	2790	1.0
2424	0.00016757436112274822	50964	SOST	2424	0.00016757436112274822	50964	1.0
2426	0.00016757436112274822	5321	PLA2G4A	2426	0.00016757436112274822	5321	1.0
2427	0.00016757436112274822	4055	LTBR	2427	0.00016757436112274822	4055	1.0
2428	0.00016757436112274822	2162	F13A1	2428	0.00016757436112274822	2162	1.0
2480	0.00016757436112274822	3925	STMN1	2480	0.00016757436112274822	3925	1.0
2479	0.00016757436112274822	690	BTF3P11	2479	0.00016757436112274822	690	1.0
2477	0.00016757436112274822	2282	FKBP1AP1	2477	0.00016757436112274822	2282	1.0
2373	0.00016757436112274822	938	CD24P4	2373	0.00016757436112274822	938	1.0
2476	0.00016757436112274822	9033	PKD2L1	2476	0.00016757436112274822	9033	1.0
2475	0.00016757436112274822	1660	DHX9	2475	0.00016757436112274822	1660	1.0
2481	0.00016757436112274822	841	CASP8	2481	0.00016757436112274822	841	1.0
2474	0.00016757436112274822	1842	ECM2	2474	0.00016757436112274822	1842	1.0
2472	0.00016757436112274822	1173	AP2M1	2472	0.00016757436112274822	1173	1.0
2471	0.00016757436112274822	2201	FBN2	2471	0.00016757436112274822	2201	1.0
2372	0.00016757436112274822	444	ASPH	2372	0.00016757436112274822	444	1.0
2374	0.00016757436112274822	1145	CHRNE	2374	0.00016757436112274822	1145	1.0
2469	0.00016757436112274822	478	ATP1A3	2469	0.00016757436112274822	478	1.0
2383	0.00016757436112274822	5691	PSMB3	2383	0.00016757436112274822	5691	1.0
2369	0.00016757436112274822	1072	CFL1	2369	0.00016757436112274822	1072	1.0
2370	0.00016757436112274822	350	APOH	2370	0.00016757436112274822	350	1.0
2371	0.00016757436112274822	10758	TRAF3IP2	2371	0.00016757436112274822	10758	1.0
4772	0.00016757436112274822	1641	DCX	4772	0.00016757436112274822	1641	1.0
2385	0.00016757436112274822	3746	KCNC1	2385	0.00016757436112274822	3746	1.0
2384	0.00016757436112274822	11047	ADRM1	2384	0.00016757436112274822	11047	1.0
2382	0.00016757436112274822	7979	SEM1	2382	0.00016757436112274822	7979	1.0
2375	0.00016757436112274822	2352	FOLR3	2375	0.00016757436112274822	2352	1.0
2381	0.00016757436112274822	5706	PSMC6	2381	0.00016757436112274822	5706	1.0
2380	0.00016757436112274822	256076	COL6A5	2380	0.00016757436112274822	256076	1.0
2379	0.00016757436112274822	284217	LAMA1	2379	0.00016757436112274822	284217	1.0
2378	0.00016757436112274822	2982	GUCY1A1	2378	0.00016757436112274822	2982	1.0
2377	0.00016757436112274822	2984	GUCY2C	2377	0.00016757436112274822	2984	1.0
2376	0.00016757436112274822	25828	TXN2	2376	0.00016757436112274822	25828	1.0
2470	0.00016757436112274822	2994	GYPB	2470	0.00016757436112274822	2994	1.0
2468	0.00016757436112274822	304	ANXA2P2	2468	0.00016757436112274822	304	1.0
2595	0.00016757436112274822	1471	CST3	2595	0.00016757436112274822	1471	1.0
2441	0.00016757436112274822	3053	SERPIND1	2441	0.00016757436112274822	3053	1.0
2485	0.00016757436112274822	161835	FSIP1	2485	0.00016757436112274822	161835	1.0
2466	0.00016757436112274822	1817	DRD5P1	2466	0.00016757436112274822	1817	1.0
2501	0.00016757436112274822	90632	LINC00473	2501	0.00016757436112274822	90632	1.0
2465	0.00016757436112274822	59352	LGR6	2465	0.00016757436112274822	59352	1.0
2463	0.00016757436112274822	81	ACTN4	2463	0.00016757436112274822	81	1.0
2442	0.00016757436112274822	6862	TBXT	2442	0.00016757436112274822	6862	1.0
2440	0.00016757436112274822	340665	CYP26C1	2440	0.00016757436112274822	340665	1.0
2487	0.00016757436112274822	988	CDC5L	2487	0.00016757436112274822	988	1.0
2439	0.00016757436112274822	5591	PRKDC	2439	0.00016757436112274822	5591	1.0
2438	0.00016757436112274822	970	CD70	2438	0.00016757436112274822	970	1.0
2437	0.00016757436112274822	3339	HSPG2	2437	0.00016757436112274822	3339	1.0
2443	0.00016757436112274822	513	ATP5F1D	2443	0.00016757436112274822	513	1.0
2436	0.00016757436112274822	3785	KCNQ2	2436	0.00016757436112274822	3785	1.0
2434	0.00016757436112274822	23409	SIRT4	2434	0.00016757436112274822	23409	1.0
2486	0.00016757436112274822	66	ACTBP6	2486	0.00016757436112274822	66	1.0
2488	0.00016757436112274822	1877	E4F1	2488	0.00016757436112274822	1877	1.0
2467	0.00016757436112274822	1818	DRD5P2	2467	0.00016757436112274822	1818	1.0
2497	0.00016757436112274822	3135	HLA-G	2497	0.00016757436112274822	3135	1.0
2473	0.00016757436112274822	1785	DNM2	2473	0.00016757436112274822	1785	1.0
2482	0.00016757436112274822	2846	LPAR4	2482	0.00016757436112274822	2846	1.0
2483	0.00016757436112274822	3092	HIP1	2483	0.00016757436112274822	3092	1.0
2484	0.00016757436112274822	2119	ETV5	2484	0.00016757436112274822	2119	1.0
2499	0.00016757436112274822	3081	HGD	2499	0.00016757436112274822	3081	1.0
2498	0.00016757436112274822	1840	DTX1	2498	0.00016757436112274822	1840	1.0
2496	0.00016757436112274822	140803	TRPM6	2496	0.00016757436112274822	140803	1.0
2489	0.00016757436112274822	2745	GLRX	2489	0.00016757436112274822	2745	1.0
2495	0.00016757436112274822	701	BUB1B	2495	0.00016757436112274822	701	1.0
2494	0.00016757436112274822	1011	CDH12P2	2494	0.00016757436112274822	1011	1.0
2493	0.00016757436112274822	80781	COL18A1	2493	0.00016757436112274822	80781	1.0
2492	0.00016757436112274822	2852	GPER1	2492	0.00016757436112274822	2852	1.0
2491	0.00016757436112274822	6598	SMARCB1	2491	0.00016757436112274822	6598	1.0
2490	0.00016757436112274822	2733	GLE1	2490	0.00016757436112274822	2733	1.0
2360	0.00016757436112274822	6117	RPA1	2360	0.00016757436112274822	6117	1.0
2353	0.00016757436112274822	26054	SENP6	2353	0.00016757436112274822	26054	1.0
2354	0.00016757436112274822	23373	CRTC1	2354	0.00016757436112274822	23373	1.0
2400	0.00016757436112274822	4140	MARK3	2400	0.00016757436112274822	4140	1.0
2502	0.00016757436112274822	7381	UQCRB	2502	0.00016757436112274822	7381	1.0
2500	0.00016757436112274822	73	ACTG1P1	2500	0.00016757436112274822	73	1.0
2404	0.00016757436112274822	5406	PNLIP	2404	0.00016757436112274822	5406	1.0
2403	0.00016757436112274822	27330	RPS6KA6	2403	0.00016757436112274822	27330	1.0
2402	0.00016757436112274822	8798	DYRK4	2402	0.00016757436112274822	8798	1.0
2401	0.00016757436112274822	6927	HNF1A	2401	0.00016757436112274822	6927	1.0
2399	0.00016757436112274822	9986	RCE1	2399	0.00016757436112274822	9986	1.0
2616	0.00016757436112274822	4689	NCF4	2616	0.00016757436112274822	4689	1.0
2405	0.00016757436112274822	10125	RASGRP1	2405	0.00016757436112274822	10125	1.0
2398	0.00016757436112274822	6523	SLC5A1	2398	0.00016757436112274822	6523	1.0
2396	0.00016757436112274822	10683	DLL3	2396	0.00016757436112274822	10683	1.0
2395	0.00016757436112274822	26986	PABPC1	2395	0.00016757436112274822	26986	1.0
2394	0.00016757436112274822	6404	SELPLG	2394	0.00016757436112274822	6404	1.0
2393	0.00016757436112274822	200186	CRTC2	2393	0.00016757436112274822	200186	1.0
2656	0.00016757436112274822	80381	CD276	2656	0.00016757436112274822	80381	1.0
2597	0.00016757436112274822	2312	FLG	2597	0.00016757436112274822	2312	1.0
2355	0.00016757436112274822	9252	RPS6KA5	2355	0.00016757436112274822	9252	1.0
2608	0.00016757436112274822	6288	SAA1	2608	0.00016757436112274822	6288	1.0
2596	0.00016757436112274822	2920	CXCL2	2596	0.00016757436112274822	2920	1.0
2614	0.00016757436112274822	203228	C9orf72	2614	0.00016757436112274822	203228	1.0
2613	0.00016757436112274822	2086	ERV3-1	2613	0.00016757436112274822	2086	1.0
2612	0.00016757436112274822	7431	VIM	2612	0.00016757436112274822	7431	1.0
2611	0.00016757436112274822	8743	TNFSF10	2611	0.00016757436112274822	8743	1.0
2609	0.00016757436112274822	6566	SLC16A1	2609	0.00016757436112274822	6566	1.0
2607	0.00016757436112274822	7803	PTP4A1	2607	0.00016757436112274822	7803	1.0
2598	0.00016757436112274822	2356	FPGS	2598	0.00016757436112274822	2356	1.0
2606	0.00016757436112274822	5837	PYGM	2606	0.00016757436112274822	5837	1.0
2605	0.00016757436112274822	5783	PTPN13	2605	0.00016757436112274822	5783	1.0
2604	0.00016757436112274822	5539	PPY	2604	0.00016757436112274822	5539	1.0
2601	0.00016757436112274822	3991	LIPE	2601	0.00016757436112274822	3991	1.0
2600	0.00016757436112274822	3014	H2AX	2600	0.00016757436112274822	3014	1.0
2599	0.00016757436112274822	2621	GAS6	2599	0.00016757436112274822	2621	1.0
2392	0.00016757436112274822	57053	CHRNA10	2392	0.00016757436112274822	57053	1.0
2391	0.00016757436112274822	7294	TXK	2391	0.00016757436112274822	7294	1.0
2397	0.00016757436112274822	7137	TNNI3	2397	0.00016757436112274822	7137	1.0
2364	0.00016757436112274822	3284	HSD3B2	2364	0.00016757436112274822	3284	1.0
2389	0.00016757436112274822	1592	CYP26A1	2389	0.00016757436112274822	1592	1.0
2388	0.00016757436112274822	6337	SCNN1A	2388	0.00016757436112274822	6337	1.0
2387	0.00016757436112274822	3743	KCNA7	2387	0.00016757436112274822	3743	1.0
2367	0.00016757436112274822	123096	SLC25A29	2367	0.00016757436112274822	123096	1.0
2366	0.00016757436112274822	84868	HAVCR2	2366	0.00016757436112274822	84868	1.0
2365	0.00016757436112274822	544	ALDH7A1P4	2365	0.00016757436112274822	544	1.0
2363	0.00016757436112274822	10110	SGK2	2363	0.00016757436112274822	10110	1.0
2390	0.00016757436112274822	7099	TLR4	2390	0.00016757436112274822	7099	1.0
2362	0.00016757436112274822	116447	TOP1MT	2362	0.00016757436112274822	116447	1.0
2368	0.00016757436112274822	26168	SENP3	2368	0.00016757436112274822	26168	1.0
2361	0.00016757436112274822	221955	DAGLB	2361	0.00016757436112274822	221955	1.0
2359	0.00016757436112274822	116988	AGAP3	2359	0.00016757436112274822	116988	1.0
2358	0.00016757436112274822	50632	CALY	2358	0.00016757436112274822	50632	1.0
2357	0.00016757436112274822	285242	HTR3E	2357	0.00016757436112274822	285242	1.0
2415	0.00016757436112274822	3211	HOXB1	2415	0.00016757436112274822	3211	1.0
2409	0.00016757436112274822	5781	PTPN11	2409	0.00016757436112274822	5781	1.0
2410	0.00016757436112274822	7295	TXN	2410	0.00016757436112274822	7295	1.0
2411	0.00016757436112274822	2272	FHIT	2411	0.00016757436112274822	2272	1.0
2412	0.00016757436112274822	2288	FKBP4	2412	0.00016757436112274822	2288	1.0
2413	0.00016757436112274822	85569	GALP	2413	0.00016757436112274822	85569	1.0
2414	0.00016757436112274822	3074	HEXB	2414	0.00016757436112274822	3074	1.0
2416	0.00016757436112274822	3329	HSPD1	2416	0.00016757436112274822	3329	1.0
2407	0.00016757436112274822	3965	LGALS9	2407	0.00016757436112274822	3965	1.0
2417	0.00016757436112274822	3316	HSPB2	2417	0.00016757436112274822	3316	1.0
2418	0.00016757436112274822	710	SERPING1	2418	0.00016757436112274822	710	1.0
2419	0.00016757436112274822	3988	LIPA	2419	0.00016757436112274822	3988	1.0
2420	0.00016757436112274822	6223	RPS19	2420	0.00016757436112274822	6223	1.0
2421	0.00016757436112274822	4498	MT1JP	2421	0.00016757436112274822	4498	1.0
2422	0.00016757436112274822	10728	PTGES3	2422	0.00016757436112274822	10728	1.0
2408	0.00016757436112274822	2033	EP300	2408	0.00016757436112274822	2033	1.0
2406	0.00016757436112274822	5226	PGD	2406	0.00016757436112274822	5226	1.0
3989	0.00016757436112274822	665	BNIP3L	3989	0.00016757436112274822	665	1.0
881	0.00016757436112274822	55576	STAB2	881	0.00016757436112274822	55576	1.0
3994	0.00016757436112274822	2703	GJA8	3994	0.00016757436112274822	2703	1.0
2059	0.00016757436112274822	1611	DAP	2059	0.00016757436112274822	1611	1.0
2021	0.00016757436112274822	23463	ICMT	2021	0.00016757436112274822	23463	1.0
2141	0.00016757436112274822	5502	PPP1R1A	2141	0.00016757436112274822	5502	1.0
2142	0.00016757436112274822	387	RHOA	2142	0.00016757436112274822	387	1.0
2020	0.00016757436112274822	7465	WEE1	2020	0.00016757436112274822	7465	1.0
2143	0.00016757436112274822	23178	PASK	2143	0.00016757436112274822	23178	1.0
2019	0.00016757436112274822	5711	PSMD5	2019	0.00016757436112274822	5711	1.0
2018	0.00016757436112274822	3560	IL2RB	2018	0.00016757436112274822	3560	1.0
2038	0.00016757436112274822	6262	RYR2	2038	0.00016757436112274822	6262	1.0
2040	0.00016757436112274822	686	BTD	2040	0.00016757436112274822	686	1.0
2063	0.00016757436112274822	6355	CCL8	2063	0.00016757436112274822	6355	1.0
2041	0.00016757436112274822	914	CD2	2041	0.00016757436112274822	914	1.0
2062	0.00016757436112274822	23587	ELP5	2062	0.00016757436112274822	23587	1.0
2061	0.00016757436112274822	1586	CYP17A1	2061	0.00016757436112274822	1586	1.0
2060	0.00016757436112274822	25942	SIN3A	2060	0.00016757436112274822	25942	1.0
2129	0.00016757436112274822	4613	MYCN	2129	0.00016757436112274822	4613	1.0
2023	0.00016757436112274822	660	BMX	2023	0.00016757436112274822	660	1.0
2058	0.00016757436112274822	4017	LOXL2	2058	0.00016757436112274822	4017	1.0
2057	0.00016757436112274822	56259	CTNNBL1	2057	0.00016757436112274822	56259	1.0
2056	0.00016757436112274822	6358	CCL14	2056	0.00016757436112274822	6358	1.0
2130	0.00016757436112274822	23192	ATG4B	2130	0.00016757436112274822	23192	1.0
2131	0.00016757436112274822	4654	MYOD1	2131	0.00016757436112274822	4654	1.0
2054	0.00016757436112274822	1742	DLG4	2054	0.00016757436112274822	1742	1.0
2132	0.00016757436112274822	9833	MELK	2132	0.00016757436112274822	9833	1.0
2134	0.00016757436112274822	994	CDC25B	2134	0.00016757436112274822	994	1.0
2053	0.00016757436112274822	84189	SLITRK6	2053	0.00016757436112274822	84189	1.0
2052	0.00016757436112274822	8698	S1PR4	2052	0.00016757436112274822	8698	1.0
2135	0.00016757436112274822	5621	PRNP	2135	0.00016757436112274822	5621	1.0
2051	0.00016757436112274822	5034	P4HB	2051	0.00016757436112274822	5034	1.0
2050	0.00016757436112274822	6361	CCL17	2050	0.00016757436112274822	6361	1.0
2136	0.00016757436112274822	6787	NEK4	2136	0.00016757436112274822	6787	1.0
2022	0.00016757436112274822	5607	MAP2K5	2022	0.00016757436112274822	5607	1.0
2024	0.00016757436112274822	4282	MIF	2024	0.00016757436112274822	4282	1.0
2110	0.00016757436112274822	3568	IL5RA	2110	0.00016757436112274822	3568	1.0
2037	0.00016757436112274822	2060	EPS15	2037	0.00016757436112274822	2060	1.0
2112	0.00016757436112274822	10135	NAMPT	2112	0.00016757436112274822	10135	1.0
2092	0.00016757436112274822	1302	COL11A2	2092	0.00016757436112274822	1302	1.0
