Index,Score,ncbi_gene_id,claim_name
11208,6.454287358792499e-05,406935,MIR143
17672,6.447327177738771e-05,728622,SKP1P2
11774,6.42403174424544e-05,442892,MIR148B
6813,6.420639692805707e-05,2475,MTOR
413,6.41971782897599e-05,100313923,MIR449C
17780,6.417787517420948e-05,729991,BORCS8
16480,6.414340168703347e-05,6464,SHC1
11217,6.41176084172912e-05,406948,MIR15A
685,6.395380478352308e-05,100507459,NRSN2-AS1
47,6.3866245909594e-05,100126316,MIR873
11176,6.3866245909594e-05,406902,MIR10A
16824,6.384488369803876e-05,653689,GSTT2B
13143,6.382765423040837e-05,5335,PLCG1
393,6.373242649715394e-05,100302197,MIR1306
769,6.373242649715394e-05,100616414,MIR4761
1130,6.373242649715394e-05,101928891,LINC01637
1232,6.373242649715394e-05,102465490,MIR6816
2210,6.373242649715394e-05,109617010,SNORA77B
4343,6.373242649715394e-05,150197,LINC00896
10511,6.373242649715394e-05,388849,CCDC188
16191,6.373242649715394e-05,642643,FAM230E
12208,6.359888357110322e-05,497258,BDNF-AS
14386,6.332102930173278e-05,5582,PRKCG
11289,6.326510629151016e-05,407034,MIR30E
5424,6.318587111309171e-05,201288,NOS2P2
11838,6.318587111309171e-05,4531,MTL3P
15479,6.312532059382647e-05,5881,RAC3
2082,6.309813034022227e-05,10818,FRS2
10250,6.309618765953928e-05,378832,COL18A1-AS1
11295,6.279260560404509e-05,407042,MIR34C
4,6.277404463617131e-05,10000,AKT3
14500,6.27562403678894e-05,5602,MAPK10
14499,6.271762686083093e-05,5601,MAPK9
11181,6.26916516921483e-05,406908,MIR124-2
14490,6.265916454140097e-05,5599,MAPK8
11773,6.264136754907668e-05,442890,MIR133B
7488,6.262909300858155e-05,26291,FGF21
7726,6.25406828476116e-05,27006,FGF22
15596,6.24976892140694e-05,5970,RELA
20142,6.238489004317671e-05,8503,PIK3R3
4845,6.23233790975064e-05,163688,CALML6
6869,6.231529550859705e-05,253314,EIF4E1B
5365,6.224594835657626e-05,2002,ELK1
8137,6.222679076017812e-05,283518,KCNRG
15044,6.217428745003417e-05,574406,ADAMTSL4-AS1
723,6.2155319028534e-05,100528032,KLRC4-KLRK1
5954,6.21173094259575e-05,2249,FGF4
11267,6.211726577021182e-05,407011,MIR23B
11223,6.195773312356323e-05,406954,MIR181A2
11225,6.195773312356323e-05,406956,MIR181B2
15060,6.195773312356323e-05,574457,MIR181D
6723,6.182119250297546e-05,23742,NPAP1
5465,6.176749593578279e-05,202181,SIMC1P1
11190,6.162086356198415e-05,406917,MIR129-1
