Index,Score,ncbi_gene_id,claim_name
5,0.0002613113761609778,185,AGTR1
356,0.0002609614785764562,123228,SENP8
2061,0.0002609395811846107,1586,CYP17A1
257,0.00026072997555999934,2905,GRIN2C
34,0.0002603967424238596,2260,FGFR1
205,0.00026037735480831945,29,ABR
358,0.00026035131484207085,4255,MGMT
486,0.00026026672073083796,605,BCL7A
1687,0.00025950917150448693,239,ALOX12
707,0.0002593492428632966,4221,MEN1
583,0.0002592110935345635,5328,PLAU
852,0.0002591104971556568,495,ATP4A
478,0.0002586013937808325,7498,XDH
1859,0.0002579961388439791,3309,HSPA5
442,0.0002576337259841867,839,CASP6
1920,0.000257287566033942,56,ACRV1
1856,0.00025699254839918766,866,SERPINA6
966,0.0002558658514932053,590,BCHE
841,0.0002556975356970112,2936,GSR
1256,0.00025557903067931475,11255,HRH3
271,0.00025535348574367054,3326,HSP90AB1
215,0.0002546158369681641,2629,GBA1
350,0.00025418841624813955,1375,CPT1B
1334,0.00025401985579829244,218,ALDH3A1
867,0.0002533383120509714,5021,OXTR
29,0.00025328874316923785,9290,GPR55
336,0.00025301580209010385,26,AOC1
622,0.0002524023382363349,151,ADRA2B
251,0.00025231640581329187,3845,KRAS
196,0.0002519430112921501,9099,USP2
822,0.0002519076536057517,1545,CYP1B1
1657,0.00025113230581602403,10257,ABCC4
492,0.00025045821265742575,200315,APOBEC3A
303,0.00024911900255697043,1806,DPYD
1286,0.0002485027933747291,6622,SNCA
79,0.00024844934232193776,4193,MDM2
828,0.0002482521200968435,7298,TYMS
67,0.000247940732787864,926,CD8B
317,0.000247557644476143,5970,RELA
554,0.0002474616858996664,836,CASP3
1426,0.00024734765753725314,928,CD9
113,0.0002467538541793555,27,ABL2
1136,0.00024619791845384876,553,AVPR1B
718,0.0002460902793403366,7494,XBP1
2737,0.0002457409502128292,190,NR0B1
396,0.0002456843324999384,3553,IL1B
1287,0.0002454620153128909,134864,TAAR1
14,0.0002453035198684595,1437,CSF2
246,0.00024497001471882496,1797,DXO
2579,0.0002443246674413815,5346,PLIN1
1307,0.00024432450717041973,28,ABO
888,0.00024382276493273937,7040,TGFB1
1523,0.00024369648991551872,5741,PTH
1068,0.00024308220278484115,887,CCKBR
1083,0.0002429995637461036,759,CA1
1694,0.00024285849405150423,3308,HSPA4
264,0.00024250939822562673,2597,GAPDH
876,0.00024202731271608986,6531,SLC6A3
732,0.0002417060292907857,207,AKT1
295,0.00024161594611854493,6774,STAT3
438,0.00024109189350989262,1312,COMT
1638,0.00024089380917873118,3290,HSD11B1
274,0.00024052197750930201,1133,CHRM5
2462,0.00024047139983630043,265,AMELX
333,0.00024045073775628783,4985,OPRD1
1067,0.0002402829910698394,7504,XK
642,0.0002397169662014225,1432,MAPK14
312,0.0002393138486308407,2153,F5
182,0.00023923952222440476,1132,CHRM4
192,0.00023838218644484186,3767,KCNJ11
767,0.00023823058042923953,7442,TRPV1
3068,0.00023821726632831738,7026,NR2F2
94,0.00023812026547689516,3265,HRAS
2336,0.00023796404484956223,476,ATP1A1
768,0.00023793526149630333,1017,CDK2
598,0.00023786912087020705,6559,SLC12A3
154,0.00023747881101519912,20,ABCA2
1368,0.0002372761751554227,668,FOXL2
665,0.00023680187158217657,3363,HTR7
393,0.0002367409475955337,4524,MTHFR
163,0.00023662351425082702,4233,MET
131,0.00023642402537023683,6863,TAC1
2005,0.00023633712267198868,79001,VKORC1
1362,0.0002363270135096822,639,PRDM1
337,0.00023615030661650613,213,ALB
647,0.00023612380291196267,774,CACNA1B
1056,0.00023599528528345793,5914,RARA
1810,0.00023581544007565545,6571,SLC18A2
70,0.00023553425632445187,1080,CFTR
816,0.00023490187559293256,796,CALCA
573,0.0002347860792239431,2155,F7
797,0.00023469488520956838,8714,ABCC3
2068,0.00023406524033751098,4922,NTS
325,0.00023390019777167124,10411,RAPGEF3
557,0.0002338935912743338,5595,MAPK3
222,0.0002338777224376009,5724,PTAFR
578,0.0002335216581736453,8913,CACNA1G
1071,0.0002325873922610255,3351,HTR1B
1348,0.00023250276013522009,405,ARNT
1527,0.0002323551701236593,2247,FGF2
1867,0.00023222136345124833,4023,LPL
2464,0.00023182678263340313,9,NAT1
22,0.00023137190431021156,2261,FGFR3
1089,0.00023132849498056434,1134,CHRNA1
1567,0.00023131212904926857,4791,NFKB2
735,0.00023099096640740019,5979,RET
2133,0.00023075393601095884,7334,UBE2N
2151,0.0002305701918297426,7054,TH
820,0.00023050884788522734,1543,CYP1A1
974,0.0002302417309151736,1140,CHRNB1
1980,0.00023013274884633962,481,ATP1B1
1133,0.0002299570206224366,6715,SRD5A1
1484,0.0002299308293643813,3123,HLA-DRB1
372,0.00022991542244857064,760,CA2
2374,0.00022983345055728287,1145,CHRNE
260,0.00022979257603022112,2030,SLC29A1
1119,0.00022951574246570574,94233,OPN4
1000,0.000229318352599784,54600,UGT1A9
262,0.00022900531629341668,2902,GRIN1
832,0.00022859475898274594,2214,FCGR3A
474,0.00022795587986928833,4914,NTRK1
1819,0.00022776716278295365,1387,CREBBP
1608,0.00022771040417055117,1144,CHRND
2559,0.00022771040417055117,1146,CHRNG
226,0.00022766402545050803,1728,NQO1
2130,0.0002273325916112853,23192,ATG4B
569,0.00022712376121219633,1026,CDKN1A
53,0.0002271187104210441,29126,CD274
944,0.00022708329036137375,54659,UGT1A3
467,0.0002270402111610918,355,FAS
1779,0.0002268270029190587,3359,HTR3A
811,0.00022600647147393146,290,ANPEP
477,0.0002258239540504767,4353,MPO
451,0.00022555185425662447,983,CDK1
1148,0.0002255190947561733,3741,KCNA5
624,0.00022548993811104048,5142,PDE4B
1742,0.00022545571021162638,1551,CYP3A7
414,0.00022532688670011785,7038,TG
2235,0.00022521952964614208,6716,SRD5A2
584,0.0002249996412989521,7252,TSHB
684,0.00022430091721014437,1499,CTNNB1
1110,0.0002241470627687417,2641,GCG
1409,0.00022410994447530225,496,ATP4B
866,0.00022387146052479064,3084,NRG1
1364,0.00022376330451278958,109,ADCY3
78,0.00022372839948945323,3480,IGF1R
775,0.0002234295996013844,10002,NR2E3
1743,0.00022336616497372673,9722,NOS1AP
459,0.00022327256030462694,5599,MAPK8
235,0.00022326985862070492,2324,FLT4
1935,0.00022318869037648588,406,BMAL1
12,0.00022314149118420447,3815,KIT
489,0.00022301099923337315,1548,CYP2A6
334,0.00022287564361550858,410,ARSA
833,0.00022276329334369797,2215,FCGR3B
1652,0.00022234514097544848,2078,ERG
323,0.00022205908325660594,2263,FGFR2
1644,0.0002219966026650412,57337,SENP7
179,0.00022185547368696432,1649,DDIT3
206,0.000221625496409629,1719,DHFR
801,0.00022141370210846623,2321,FLT1
739,0.00022137903020537768,113457,TUBA3D
2353,0.00022125466932532275,26054,SENP6
306,0.00022091858900857625,348,APOE
145,0.00022037525434884966,5159,PDGFRB
2469,0.00022013200951377486,478,ATP1A3
1901,0.00021982845051330362,11343,MGLL
1405,0.00021973228200915414,334,APLP2
1605,0.0002193667954973281,6833,ABCC8
846,0.00021917069291217252,3683,ITGAL
73,0.00021886652418498902,5604,MAP2K1
1581,0.0002185787906286862,2194,FASN
1543,0.0002183356287161831,1558,CYP2C8
289,0.0002180893255412878,2798,GNRHR
2035,0.00021806735914355497,480,ATP1A4
709,0.0002178761172494276,1786,DNMT1
1149,0.0002178197508690209,1269,CNR2
1817,0.00021764380225641254,2101,ESRRA
891,0.00021747848328124034,331,XIAP
587,0.0002171989478810885,3360,HTR4
2841,0.00021713277306095055,1362,CPD
1145,0.00021700155886008452,5144,PDE4D
1354,0.00021693791259613465,459,ASS1P14
353,0.00021683292191932913,5602,MAPK10
1328,0.00021681423860394624,1361,CPB2
1063,0.0002168040373028557,1901,S1PR1
1050,0.00021670725317502374,351,APP
860,0.00021660884949298152,2158,F9
1440,0.00021657258308388602,507,ATP5F1BP1
2000,0.00021653941600696764,490,ATP2B1
476,0.00021554677736467846,54657,UGT1A4
448,0.0002155416093332654,1019,CDK4
1404,0.00021553289504904323,324,APC
645,0.00021552944287410564,9376,SLC22A8
1526,0.00021549220456020476,100,ADA
842,0.00021536309976610314,2944,GSTM1
900,0.00021503806233539083,1573,CYP2J2
668,0.00021500958116411656,2346,FOLH1
1399,0.0002147893048560183,320,APBA1
1597,0.0002146053781897008,572,BAD
167,0.00021442377715247114,4313,MMP2
198,0.0002140284252309677,338,APOB
1674,0.0002139646201086042,174,AFP
1714,0.00021393779463879488,7432,VIP
1171,0.00021366534909216819,7299,TYR
2146,0.00021357319164637604,6513,SLC2A1
986,0.00021351057421576048,2859,GPR35
1209,0.00021350006594994552,7422,VEGFA
126,0.0002132197235252892,927,CD8B2
929,0.00021277025944391414,3106,HLA-B
552,0.00021266121331845004,1869,E2F1
646,0.0002126194104640582,1268,CNR1
1266,0.00021254774170332557,10280,SIGMAR1
679,0.00021252337130689614,4048,LTA4H
738,0.0002124829142324774,7341,SUMO1
781,0.00021242990855316294,486,FXYD2
1680,0.00021225752616975814,93659,CGB5
1704,0.00021192782657133521,4908,NTF3
1849,0.00021192770822763265,64146,PDF
108,0.00021189478011253413,3569,IL6
1128,0.00021178594845854335,79644,SRD5A3
1193,0.00021161886202419444,5054,SERPINE1
1833,0.00021144731094625407,8647,ABCB11
725,0.00021137971176426453,58190,CTDSP1
1007,0.00021135967140155465,124,ADH1A
541,0.00021125320848549314,1020,CDK5
1700,0.00021098106626376138,3976,LIF
564,0.00021078905598501585,1139,CHRNA7
1647,0.00021065003986211244,834,CASP1
2026,0.00021057478292514685,6778,STAT6
406,0.0002104110413265077,5293,PIK3CD
521,0.00021039435100383364,3082,HGF
204,0.00021006601112976,2353,FOS
263,0.00020989819424257878,116443,GRIN3A
771,0.000209389972727726,59350,RXFP1
46,0.0002093777031252939,7468,NSD2
586,0.00020924767184818169,675,BRCA2
1684,0.00020917895887970317,1490,CCN2
1174,0.00020909240301141932,771,CA12
804,0.00020896111175209816,5156,PDGFRA
1146,0.00020882417966391559,2147,F2
3261,0.00020872028973481244,477,ATP1A2
1686,0.0002086317747880889,1571,CYP2E1
248,0.00020855293876215452,840,CASP7
1216,0.00020831017974016884,2066,ERBB4
367,0.00020821938927763193,322,APBB1
3262,0.0002079767548154659,482,ATP1B2
3613,0.0002079767548154659,483,ATP1B3
712,0.00020797506323907874,8644,AKR1C3
3348,0.0002078466752410318,1421,CRYGD
981,0.00020772612889680155,3176,HNMT
297,0.00020757872381406154,2892,GRIA3
653,0.00020755319454401002,1137,CHRNA4
313,0.00020754921587216242,3418,IDH2
472,0.00020750412130444764,1356,CP
2031,0.0002075038553706985,9356,SLC22A6
321,0.00020748527282480115,5141,PDE4A
577,0.00020742749226930018,1103,CHAT
58,0.00020739439827774167,2906,GRIN2D
420,0.0002072473361696948,1804,DPP6
71,0.00020722881100434886,2185,PTK2B
116,0.00020715382343517097,2625,GATA3
1414,0.000207126167724659,606,NBEAP1
1326,0.00020687492710608755,1973,EIF4A1
754,0.0002068649716231338,116444,GRIN3B
1668,0.00020668907146870218,5292,PIM1
1761,0.00020667834368391148,6338,SCNN1B
404,0.00020621632124388645,9212,AURKB
255,0.00020620308660565002,1807,DPYS
2198,0.00020615401965865053,8911,CACNA1I
990,0.00020598933828524312,54577,UGT1A7
1601,0.00020585486137897227,3172,HNF4A
1109,0.00020579774143045357,5770,PTPN1
1047,0.00020579292664535214,2264,FGFR4
231,0.0002057412149000631,4843,NOS2
2554,0.00020570207266183132,263,AMD1P2
2593,0.00020562593226219157,2584,GALK1
1312,0.00020561564432007004,624,BDKRB2
1734,0.0002054942485275497,1727,CYB5R3
882,0.0002054890750873767,6822,SULT2A1
661,0.00020546367944599553,781,CACNA2D1
1325,0.00020538609069716902,1961,EGR4
857,0.00020528911239284936,4312,MMP1
1458,0.00020504290368235923,27436,EML4
907,0.00020502806358523636,54575,UGT1A10
1308,0.0002049943755539121,30,ACAA1
3294,0.0002048184083749732,114548,NLRP3
2738,0.00020478252442297695,55283,MCOLN3
41,0.0002044996012855548,1436,CSF1R
1948,0.00020443999924243584,2048,EPHB2
2269,0.0002044264620538888,4886,NPY1R
1828,0.0002042965198287312,2551,GABPA
431,0.0002041482020975502,57396,CLK4
839,0.000204111969289281,2796,GNRH1
1027,0.0002040437331286225,4160,MC4R
545,0.000203925901226292,4915,NTRK2
2342,0.00020386283852736746,7372,UMPS
